120,2000-06-20,22817.900391,23102.199219,21680.599609,22320.300781,21092.632813,34466.0,1421.5996099999975
121,2000-06-21,21893.800781,22675.699219,21680.599609,22675.699219,21428.484375,68651.0,995.0996099999975
122,2000-06-22,23386.599609,23386.599609,22462.5,23031.099609,21764.335938,97209.0,924.0996090000008
123,2000-06-23,22107.099609,24097.400391,22107.099609,22889.0,21630.052734,199483.0,1990.3007819999984
124,2000-06-26,23102.199219,24168.5,22569.099609,24026.300781,22704.796875,121969.0,1599.4003909999992
125,2000-06-27,24026.300781,25519.099609,23742.0,24026.300781,22704.796875,113809.0,1777.0996090000008
126,2000-06-28,23884.199219,24666.099609,23884.199219,24666.099609,23309.408203,86236.0,781.9003900000025
127,2000-06-29,25234.699219,25234.699219,23919.699219,24239.599609,22906.365234,45299.0,1315.0
128,2000-06-30,24523.900391,25092.599609,23742.0,24879.300781,23510.880859,76670.0,1350.5996090000008
129,2000-07-03,24239.599609,25590.199219,24239.599609,25092.599609,23712.449219,63306.0,1350.5996099999975
130,2000-07-04,25767.900391,26087.699219,25234.699219,25448.0,24048.302734,45299.0,853.0
131,2000-07-05,25448.0,25590.199219,24523.900391,25448.0,24048.302734,48816.0,1066.298827999999
132,2000-07-06,25519.099609,27367.300781,25128.099609,26585.300781,25123.048828,178662.0,2239.201172000001
133,2000-07-07,27011.800781,27154.0,26301.0,27011.800781,25526.091797,104103.0,853.0
134,2000-07-10,27722.699219,27722.699219,26443.199219,27011.800781,25526.091797,101570.0,1279.5
135,2000-07-11,27011.800781,27011.800781,26372.099609,26514.199219,25055.859375,73716.0,639.701172000001
136,2000-07-12,26514.199219,27935.900391,26087.699219,26869.699219,25391.804688,139976.0,1848.201172000001
137,2000-07-13,26869.699219,26940.800781,26301.0,26407.599609,24955.119141,64994.0,639.8007810000017
138,2000-07-14,25945.599609,26407.599609,25341.400391,25803.400391,24384.154297,75404.0,1066.1992180000016
139,2000-07-17,25803.400391,25803.400391,25803.400391,25803.400391,24384.154297,0.0,0.0
140,2000-07-18,25021.5,25732.300781,24879.300781,24950.400391,23578.070313,48253.0,853.0
141,2000-07-19,25021.5,25732.300781,24879.300781,24950.400391,23578.070313,48253.0,853.0
142,2000-07-20,24523.900391,26158.800781,23813.099609,24666.099609,23309.408203,79062.0,2345.701172000001
143,2000-07-21,24523.900391,25234.699219,24523.900391,24950.400391,23578.070313,35029.0,710.798827999999
144,2000-07-24,24950.400391,25448.0,24559.400391,24950.400391,23578.070313,42626.0,888.5996090000008
145,2000-07-25,25519.099609,26016.699219,24595.0,25625.699219,24216.228516,142789.0,1421.6992189999983
146,2000-07-26,25590.199219,28220.300781,25590.199219,27367.300781,25862.035156,208064.0,2630.1015620000035
147,2000-07-27,27509.400391,28042.599609,26727.5,27331.699219,25828.392578,102414.0,1315.0996090000008
148,2000-07-28,26798.599609,28362.400391,26798.599609,27011.800781,25526.091797,119577.0,1563.8007819999984
149,2000-07-31,26869.699219,27011.800781,26301.0,26869.699219,25391.804688,75826.0,710.8007810000017
150,2000-08-01,26656.400391,27722.699219,26656.400391,27722.699219,26197.890625,77092.0,1066.298827999999
151,2000-08-02,28504.599609,30210.599609,28433.5,29499.800781,27877.246094,195122.0,1777.0996090000008
152,2000-08-03,30992.5,30992.5,28788.900391,28788.900391,27205.447266,219881.0,2203.599609000001
153,2000-08-04,29073.300781,29073.300781,27651.599609,28220.300781,26668.123047,96084.0,1421.701172000001
154,2000-08-07,27509.400391,30139.5,27438.300781,29499.800781,27877.246094,84970.0,2701.1992189999983
155,2000-08-08,29002.199219,30068.400391,29002.199219,29997.400391,28347.476563,80890.0,1066.201172000001
156,2000-08-09,30566.0,32627.5,30210.599609,30921.400391,29220.652344,127877.0,2416.900390999999
157,2000-08-10,30281.699219,32627.5,29855.199219,32627.5,30832.914063,101430.0,2772.3007810000017
158,2000-08-11,32627.5,33054.0,31632.300781,32343.099609,30564.15625,67526.0,1421.6992189999983
159,2000-08-14,33196.101563,34475.601563,31632.300781,31632.300781,29892.451172,139132.0,2843.300781999995
40,2000-02-29,25163.699219,26087.699219,24239.599609,25519.099609,24115.490234,233246.0,1848.0996099999975
41,2000-03-01,25519.099609,25519.099609,25519.099609,25519.099609,24115.490234,0.0,0.0
42,2000-03-02,25767.900391,29144.300781,25767.900391,28575.699219,27003.972656,408391.0,3376.4003900000025
43,2000-03-03,27793.800781,29499.800781,26798.599609,27864.800781,26332.175781,216505.0,2701.201172000001
44,2000-03-06,28291.300781,29144.300781,27367.300781,28717.800781,27138.255859,170784.0,1777.0
45,2000-03-07,28575.699219,29357.599609,27935.900391,28504.599609,26936.78125,109730.0,1421.6992180000016
46,2000-03-08,28078.099609,28291.300781,27154.0,28113.599609,26567.289063,89331.0,1137.3007810000017
47,2000-03-09,28717.800781,29428.699219,28078.099609,28433.5,26869.591797,196669.0,1350.5996099999975
48,2000-03-10,28646.800781,28717.800781,27367.300781,28078.099609,26533.740234,87502.0,1350.5
49,2000-03-13,27154.0,28149.199219,27154.0,27722.699219,26197.890625,59507.0,995.1992189999983
50,2000-03-14,27935.900391,27935.900391,25945.599609,26869.699219,25391.804688,43611.0,1990.3007819999984
51,2000-03-15,25945.599609,26798.599609,25234.699219,26798.599609,25324.617188,74138.0,1563.9003900000025
52,2000-03-16,27082.900391,28291.300781,26016.699219,26016.699219,24585.720703,84548.0,2274.6015620000035
53,2000-03-17,26016.699219,26869.699219,24523.900391,25341.400391,23947.566406,66119.0,2345.798827999999
54,2000-03-20,25519.099609,25519.099609,24595.0,24879.300781,23510.880859,53458.0,924.0996090000008
55,2000-03-21,24523.900391,25945.599609,24026.300781,24523.900391,23175.029297,83282.0,1919.298827999999
56,2000-03-22,24239.599609,25128.099609,24097.400391,24452.800781,23107.839844,43892.0,1030.6992180000016
57,2000-03-23,24879.300781,25305.800781,23813.099609,23813.099609,22503.324219,68089.0,1492.701172000001
58,2000-03-24,24168.5,25590.199219,23813.099609,25092.599609,23712.449219,59226.0,1777.0996099999975
59,2000-03-27,24879.300781,25590.199219,24239.599609,24879.300781,23510.880859,50926.0,1350.5996099999975
60,2000-03-28,24879.300781,25376.900391,24239.599609,24666.099609,23309.408203,30387.0,1137.3007819999984
61,2000-03-29,24701.599609,24737.199219,23955.199219,24666.099609,23309.408203,65556.0,782.0
62,2000-03-30,24666.099609,24666.099609,23813.099609,24168.5,22839.177734,38124.0,853.0
63,2000-03-31,24168.5,24488.400391,24026.300781,24168.5,22839.177734,24478.0,462.0996099999975
64,2000-04-03,24808.199219,24808.199219,23137.800781,23457.599609,22167.376953,32638.0,1670.3984379999965
65,2000-04-04,22533.599609,23813.099609,22533.599609,23457.599609,22167.376953,68089.0,1279.5
66,2000-04-05,23457.599609,23457.599609,23457.599609,23457.599609,22167.376953,0.0,0.0
67,2000-04-06,23457.599609,23813.099609,22782.400391,23102.199219,21831.525391,25041.0,1030.6992180000016
68,2000-04-07,23422.099609,26229.900391,22746.800781,23102.199219,21831.525391,195685.0,3483.0996099999975
69,2000-04-10,23102.199219,23813.099609,22817.900391,23244.400391,21965.90625,93692.0,995.1992180000016
70,2000-04-11,23244.400391,23351.0,22213.699219,22213.699219,20991.894531,33341.0,1137.3007810000017
71,2000-04-12,22249.199219,22391.400391,21751.599609,22178.099609,20958.253906,38546.0,639.8007819999984
72,2000-04-13,22178.099609,22178.099609,22178.099609,22178.099609,20958.253906,0.0,0.0
73,2000-04-14,21751.599609,21822.699219,21111.900391,21680.599609,20488.117188,33622.0,710.798827999999
74,2000-04-17,19903.5,20969.699219,19050.5,19761.300781,18674.380859,56272.0,1919.1992189999983
75,2000-04-18,20472.099609,21183.0,19619.099609,19903.5,18808.763672,62321.0,1563.9003909999992
76,2000-04-19,20614.300781,20898.599609,20187.800781,20614.300781,19480.46875,56131.0,710.798827999999
77,2000-04-20,20578.800781,21147.400391,20401.0,20756.5,19614.847656,29824.0,746.4003909999992
78,2000-04-21,20756.5,21360.699219,20756.5,21254.099609,20085.078125,69495.0,604.1992189999983
79,2000-04-24,21538.400391,21609.5,20685.400391,21538.400391,20353.740234,40234.0,924.0996090000008
80,2000-04-25,21111.900391,21325.099609,20756.5,20969.699219,19816.320313,22227.0,568.5996090000008
81,2000-04-26,20969.699219,21538.400391,20187.800781,20543.199219,19413.279297,33200.0,1350.5996099999975
82,2000-04-27,20258.900391,21040.800781,19832.400391,20258.900391,19144.613281,27010.0,1208.4003900000025
83,2000-04-28,20258.900391,20614.300781,19903.5,20543.199219,19413.279297,28558.0,710.8007810000017
84,2000-05-01,20543.199219,20543.199219,20543.199219,20543.199219,19413.279297,0.0,0.0
85,2000-05-02,20187.800781,21183.0,20187.800781,21183.0,20017.882813,36999.0,995.1992189999983
86,2000-05-03,21325.099609,21822.699219,20827.5,21183.0,20017.882813,55990.0,995.1992189999983
87,2000-05-04,21325.099609,24346.199219,20969.699219,23813.099609,22503.324219,283609.0,3376.5
88,2000-05-05,23813.099609,23813.099609,23813.099609,23813.099609,22503.324219,0.0,0.0
89,2000-05-08,24026.300781,24026.300781,20614.300781,22107.099609,20891.160156,131816.0,3412.0
90,2000-05-09,22107.099609,22107.099609,22107.099609,22107.099609,20891.160156,0.0,0.0
91,2000-05-10,21254.099609,21893.800781,20898.599609,21822.699219,20622.402344,35170.0,995.201172000001
92,2000-05-11,21822.699219,21822.699219,21822.699219,21822.699219,20622.402344,0.0,0.0
93,2000-05-12,21396.199219,22107.099609,21183.0,21680.599609,20488.117188,39390.0,924.0996090000008
94,2000-05-15,21502.800781,22178.099609,21111.900391,21325.099609,20152.169922,41641.0,1066.1992180000016
95,2000-05-16,21964.900391,21964.900391,20863.099609,21680.599609,20488.117188,57819.0,1101.8007819999984
96,2000-05-17,21680.599609,22036.0,20614.300781,20614.300781,19480.46875,39249.0,1421.6992189999983
97,2000-05-18,19903.5,20258.900391,19050.5,20187.800781,19077.423828,31653.0,1208.4003909999992
98,2000-05-19,20472.099609,20472.099609,19228.199219,19761.300781,18674.380859,30246.0,1243.9003900000025
99,2000-05-22,19405.900391,19690.199219,17557.699219,17557.699219,16591.984375,58382.0,2132.5
100,2000-05-23,17557.699219,17913.099609,16775.800781,17557.699219,16591.984375,39671.0,1137.298827999999
101,2000-05-24,17664.300781,18481.800781,16846.900391,17415.5,16457.609375,57256.0,1634.9003900000025
102,2000-05-25,18339.599609,19157.099609,17628.800781,18695.0,17666.732422,219319.0,1528.298827999999
103,2000-05-26,18695.0,20116.699219,18126.400391,18979.400391,17935.490234,95521.0,1990.298827999999
104,2000-05-29,18268.5,19334.800781,18268.5,19192.599609,18136.962891,59929.0,1066.3007810000017
105,2000-05-30,19192.599609,19192.599609,19192.599609,19192.599609,18136.962891,0.0,0.0
106,2000-05-31,19761.300781,21183.0,19761.300781,21183.0,20017.882813,96787.0,1421.6992189999983
107,2000-06-01,21325.099609,21325.099609,20685.400391,21289.599609,20118.623047,37983.0,639.6992180000016
108,2000-06-02,21467.300781,21893.800781,20685.400391,20969.699219,19816.320313,100586.0,1208.4003900000025
109,2000-06-05,20969.699219,23813.099609,20898.599609,22320.300781,21092.632813,112262.0,2914.5
110,2000-06-06,22320.300781,22320.300781,22320.300781,22320.300781,21092.632813,0.0,0.0
111,2000-06-07,22746.800781,23457.599609,21822.699219,22889.0,21630.052734,118311.0,1634.9003900000025
112,2000-06-08,23031.099609,23457.599609,21325.099609,21325.099609,20152.169922,75123.0,2132.5
113,2000-06-09,21893.800781,21893.800781,21040.800781,21396.199219,20219.359375,61758.0,853.0
114,2000-06-12,22036.0,24310.699219,21467.300781,23457.599609,22167.376953,393620.0,2843.3984379999965
115,2000-06-13,23457.599609,23457.599609,21680.599609,22036.0,20823.970703,139272.0,1777.0
116,2000-06-14,22391.400391,22533.599609,21396.199219,22462.5,21227.011719,60492.0,1137.4003900000025
117,2000-06-15,22604.599609,22604.599609,21396.199219,21573.900391,20387.287109,54583.0,1208.4003900000025
118,2000-06-16,20401.0,21538.400391,20401.0,21111.900391,19950.697266,51207.0,1137.4003909999992
119,2000-06-19,19974.5,22178.099609,19974.5,22036.0,20823.970703,51348.0,2203.599609000001
0,2000-01-04,22817.900391,25696.800781,22817.900391,24879.300781,23510.880859,108745.0,2878.9003900000025
1,2000-01-05,24523.900391,26229.900391,23670.900391,24417.300781,23074.294922,175990.0,2559.0
2,2000-01-06,24381.699219,24666.099609,22746.800781,22817.900391,21562.865234,71746.0,1919.298827999999
3,2000-01-07,22036.0,24879.300781,22036.0,23884.199219,22570.513672,120984.0,2843.3007810000017
4,2000-01-10,24879.300781,25519.099609,23813.099609,24061.900391,22738.439453,151371.0,1706.0
5,2000-01-11,24168.5,25021.5,23955.199219,24239.599609,22906.365234,95943.0,1066.3007810000017
6,2000-01-12,24168.5,24452.800781,23457.599609,23670.900391,22368.947266,61899.0,995.201172000001
7,2000-01-13,23670.900391,24132.900391,23102.199219,23244.400391,21965.90625,57538.0,1030.701172000001
8,2000-01-14,23457.599609,24168.5,22746.800781,23244.400391,21965.90625,84267.0,1421.6992189999983
9,2000-01-17,22533.599609,23457.599609,22533.599609,23457.599609,22167.376953,67807.0,924.0
10,2000-01-18,23457.599609,23742.0,22746.800781,23422.099609,22133.832031,27995.0,995.1992189999983
11,2000-01-19,22817.900391,23173.300781,22036.0,22036.0,20823.970703,44173.0,1137.3007810000017
12,2000-01-20,21325.099609,22000.400391,20756.5,21680.599609,20488.117188,47550.0,1243.9003909999992
13,2000-01-21,21680.599609,22391.400391,20863.099609,21680.599609,20488.117188,80750.0,1528.3007819999984
14,2000-01-24,20969.699219,21822.699219,20969.699219,20969.699219,19816.320313,79906.0,853.0
15,2000-01-25,20258.900391,20934.199219,19548.0,20116.699219,19010.236328,170925.0,1386.1992189999983
16,2000-01-26,20223.300781,20543.199219,19761.300781,20330.0,19211.804688,59929.0,781.8984379999965
17,2000-01-27,20401.0,22746.800781,20330.0,21040.800781,19883.511719,139132.0,2416.8007810000017
18,2000-01-28,21431.800781,22107.099609,21040.800781,21964.900391,20756.783203,78640.0,1066.298827999999
19,2000-01-31,21325.099609,21893.800781,21183.0,21467.300781,20286.552734,45861.0,710.8007810000017
20,2000-02-01,22249.199219,22675.699219,21751.599609,21822.699219,20622.402344,64009.0,924.0996099999975
21,2000-02-02,22249.199219,22675.699219,21858.300781,22604.599609,21361.294922,55006.0,817.3984379999965
22,2000-02-03,22604.599609,23031.099609,22036.0,22746.800781,21495.675781,45721.0,995.0996090000008
23,2000-02-04,22746.800781,22746.800781,22746.800781,22746.800781,21495.675781,0.0,0.0
24,2000-02-07,22746.800781,23066.699219,22107.099609,22533.599609,21294.199219,65416.0,959.5996099999975
25,2000-02-08,22533.599609,23457.599609,22107.099609,22178.099609,20958.253906,54865.0,1350.5
26,2000-02-09,22391.400391,23102.199219,22036.0,22355.800781,21126.181641,120703.0,1066.1992189999983
27,2000-02-10,22036.0,22391.400391,21218.5,21787.199219,20588.853516,83423.0,1172.9003909999992
28,2000-02-11,20969.699219,24168.5,20969.699219,22746.800781,21495.675781,146728.0,3198.8007810000017
29,2000-02-14,22391.400391,22746.800781,21538.400391,22462.5,21227.011719,74982.0,1208.4003900000025
30,2000-02-15,22462.5,22675.699219,21325.099609,21680.599609,20488.117188,86518.0,1350.5996099999975
31,2000-02-16,21040.800781,21929.300781,20969.699219,21680.599609,20488.117188,47127.0,959.6015620000035
32,2000-02-17,21822.699219,23955.199219,21680.599609,23813.099609,22503.324219,436246.0,2274.5996099999975
33,2000-02-18,24879.300781,27331.699219,24737.199219,26656.400391,25190.236328,800464.0,2594.5
34,2000-02-21,26301.0,27011.800781,25021.5,25874.5,24451.34375,328486.0,1990.3007810000017
35,2000-02-22,26087.699219,27011.800781,22569.099609,25021.5,23645.259766,231839.0,4442.701172000001
36,2000-02-23,23528.699219,25483.5,23528.699219,24737.199219,23376.595703,184290.0,1954.8007810000017
37,2000-02-24,24168.5,25021.5,23173.300781,24523.900391,23175.029297,124220.0,1848.1992189999983
38,2000-02-25,24168.5,24808.199219,23315.5,24808.199219,23443.689453,221007.0,1492.6992189999983
39,2000-02-28,24808.199219,25590.199219,23813.099609,24523.900391,23175.029297,144055.0,1777.0996099999975
